name,price,url,source_page,extraction_method,raw_text
Stedman | Seamless Sports Jacket Women,05.89,/stedman-seamless-sports-jacket-women.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/8/,,Seamless Sports Ja...
Stedman | Lux Knit Fleece Jacket Men,05.54,/stedman-lux-knit-fleece-jacket-men.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/8/,,Lux Knit Fleece Ja...
Stedman | Lux Knit Fleece Jacket Women,05.55,/stedman-lux-knit-fleece-jacket-women.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/8/,,Lux Knit Fleece Ja...
Jack & Jones // Produkt,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6536/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,Jack & Jones // Produkt
New Morning Studios,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6537/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,New Morning Studios
Jacken,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/order/relevance/p/1/produkte/1936/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,Jacken
Jack & Jones | Classic Unisex Tee,42.75,/jack-jones-classic-unisex-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,Classic Unisex Tee
Jack & Jones | Classic Womens Tee,42.39,/jack-jones-classic-womens-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,Classic Womens Tee
Jack & Jones | Classic Oversize T,42.39,/jack-jones-classic-oversize-t.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,Classic Oversize T
Jack & Jones | Classic Polo Pique,42.75,/jack-jones-classic-polo-pique.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,Classic Polo Pique
Jack & Jones | Classic Hood,42.39,/jack-jones-classic-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,Classic Hood
Jack & Jones | Classic Unisex Sweat,42.39,/jack-jones-classic-unisex-sweat.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,Classic Unisex Sweat
Jack & Jones | Classic Zip Hood,42.39,/jack-jones-classic-zip-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,Classic Zip Hood
New Morning Studios | NM 010,57.00,/new-morning-studios-nm-010.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 010
New Morning Studios | NM 011,57.00,/new-morning-studios-nm-011.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 011
New Morning Studios | NM 013,57.00,/new-morning-studios-nm-013.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 013
New Morning Studios | NM 021,57.00,/new-morning-studios-nm-021.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 021
New Morning Studios | NM 030,57.00,/new-morning-studios-nm-030.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 030
New Morning Studios | NM 031,57.00,/new-morning-studios-nm-031.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 031
New Morning Studios | NM 032,57.00,/new-morning-studios-nm-032.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 032
New Morning Studios | NM 033,57.00,/new-morning-studios-nm-033.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 033
New Morning Studios | NM 003,57.00,/new-morning-studios-nm-003.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 003
New Morning Studios | NM 038,57.00,/new-morning-studios-nm-038.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 038
New Morning Studios | NM 006,57.00,/new-morning-studios-nm-006.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 006
New Morning Studios | NM 007,57.00,/new-morning-studios-nm-007.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/9/,,NM 007
Jack & Jones // Produkt,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6536/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,Jack & Jones // Produkt
New Morning Studios,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6537/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,New Morning Studios
Jacken,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/order/relevance/p/1/produkte/1936/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,Jacken
Jack & Jones | Classic Unisex Tee,42.75,/jack-jones-classic-unisex-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,Classic Unisex Tee
Jack & Jones | Classic Womens Tee,42.39,/jack-jones-classic-womens-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,Classic Womens Tee
Jack & Jones | Classic Oversize T,42.39,/jack-jones-classic-oversize-t.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,Classic Oversize T
Jack & Jones | Classic Polo Pique,42.75,/jack-jones-classic-polo-pique.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,Classic Polo Pique
Jack & Jones | Classic Hood,42.39,/jack-jones-classic-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,Classic Hood
Jack & Jones | Classic Unisex Sweat,42.39,/jack-jones-classic-unisex-sweat.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,Classic Unisex Sweat
Jack & Jones | Classic Zip Hood,42.39,/jack-jones-classic-zip-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,Classic Zip Hood
New Morning Studios | NM 010,57.00,/new-morning-studios-nm-010.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 010
New Morning Studios | NM 011,57.00,/new-morning-studios-nm-011.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 011
New Morning Studios | NM 013,57.00,/new-morning-studios-nm-013.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 013
New Morning Studios | NM 021,57.00,/new-morning-studios-nm-021.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 021
New Morning Studios | NM 030,57.00,/new-morning-studios-nm-030.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 030
New Morning Studios | NM 031,57.00,/new-morning-studios-nm-031.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 031
New Morning Studios | NM 032,57.00,/new-morning-studios-nm-032.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 032
New Morning Studios | NM 033,57.00,/new-morning-studios-nm-033.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 033
New Morning Studios | NM 003,57.00,/new-morning-studios-nm-003.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 003
New Morning Studios | NM 038,57.00,/new-morning-studios-nm-038.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 038
New Morning Studios | NM 006,57.00,/new-morning-studios-nm-006.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 006
New Morning Studios | NM 007,57.00,/new-morning-studios-nm-007.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/10/,,NM 007
Jack & Jones // Produkt,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6536/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,Jack & Jones // Produkt
New Morning Studios,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6537/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,New Morning Studios
Jacken,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/order/relevance/p/1/produkte/1936/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,Jacken
Jack & Jones | Classic Unisex Tee,42.75,/jack-jones-classic-unisex-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,Classic Unisex Tee
Jack & Jones | Classic Womens Tee,42.39,/jack-jones-classic-womens-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,Classic Womens Tee
Jack & Jones | Classic Oversize T,42.39,/jack-jones-classic-oversize-t.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,Classic Oversize T
Jack & Jones | Classic Polo Pique,42.75,/jack-jones-classic-polo-pique.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,Classic Polo Pique
Jack & Jones | Classic Hood,42.39,/jack-jones-classic-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,Classic Hood
Jack & Jones | Classic Unisex Sweat,42.39,/jack-jones-classic-unisex-sweat.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,Classic Unisex Sweat
Jack & Jones | Classic Zip Hood,42.39,/jack-jones-classic-zip-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,Classic Zip Hood
New Morning Studios | NM 010,57.00,/new-morning-studios-nm-010.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 010
New Morning Studios | NM 011,57.00,/new-morning-studios-nm-011.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 011
New Morning Studios | NM 013,57.00,/new-morning-studios-nm-013.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 013
New Morning Studios | NM 021,57.00,/new-morning-studios-nm-021.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 021
New Morning Studios | NM 030,57.00,/new-morning-studios-nm-030.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 030
New Morning Studios | NM 031,57.00,/new-morning-studios-nm-031.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 031
New Morning Studios | NM 032,57.00,/new-morning-studios-nm-032.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 032
New Morning Studios | NM 033,57.00,/new-morning-studios-nm-033.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 033
New Morning Studios | NM 003,57.00,/new-morning-studios-nm-003.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 003
New Morning Studios | NM 038,57.00,/new-morning-studios-nm-038.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 038
New Morning Studios | NM 006,57.00,/new-morning-studios-nm-006.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 006
New Morning Studios | NM 007,57.00,/new-morning-studios-nm-007.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/11/,,NM 007
Jack & Jones // Produkt,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6536/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/12/,,Jack & Jones // Produkt
New Morning Studios,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6537/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/12/,,New Morning Studios
